zm,y,zp,0.016585,-0.007349,0.018317,0.035444,0.040988,0.042519,0.042923,0.043033,0.043065
zm,y,zm,0.0,-0.019163,0.010028,0.032403,0.039971,0.042173,0.042798,0.042985,0.043046
zm,zp,x,-0.207247,-0.078537,0.010181,0.035189,0.041428,0.042799,0.04306,0.043095,0.043093
zm,zp,y,-0.207247,-0.078537,0.010181,0.035189,0.041428,0.042799,0.04306,0.043095,0.043093
zm,zp,zp,-0.270787,-0.07298,0.014325,0.036711,0.041937,0.042972,0.043122,0.043119
zm,zp,zm,-0.143708,-0.084095,0.006037,0.033666,0.040919,0.042627,0.042997,0.043071,0.043083
zm,zm,x,0.223832,0.052026,0.018164,0.032658,0.039532,0.041893,0.042661,0.042923,0.043019
zm,zm,y,0.223832,0.052026,0.018164,0.032658,0.039532,0.041893,0.042661,0.042923,0.043019
zm,zm,zp,0.303956,0.058283,0.022309,0.034177,0.04004,0.042066,0.042723,0.042947,0.043028
zm,zm,zm,0.143708,0.045768,0.014019,0.031139,0.039024,0.04172,0.042598,0.042899,0.043009
